//V	Name	X	Y	st	e	l	Demand
Arc	40	72	18.0	18.0	18.0
Arc	40	73	57.0	57.0	57.0
Arc	40	74	18.68	18.68	18.68
Arc	40	75	36.4	36.4	36.4
Arc	40	76	55.23	55.23	55.23
Arc	40	77	53.0	53.0	53.0
Arc	40	78	53.24	53.24	53.24
Arc	40	79	52.0	52.0	52.0
Arc	40	100	58.52	58.52	58.52
Arc	40	80	50.25	50.25	50.25
Arc	40	81	50.25	50.25	50.25
Arc	40	82	47.17	47.17	47.17
Arc	40	83	44.65	44.65	44.65
Arc	40	84	44.82	44.82	44.82
Arc	40	41	2.0	2.0	2.0
Arc	40	85	44.6	44.6	44.6
Arc	40	42	2.83	2.83	2.83
Arc	40	86	39.82	39.82	39.82
Arc	40	43	5.39	5.39	5.39
Arc	40	87	39.05	39.05	39.05
Arc	41	44	3.61	3.61	3.61
Arc	41	88	41.04	41.04	41.04
Arc	41	45	5.39	5.39	5.39
Arc	41	89	38.21	38.21	38.21
Arc	41	46	5.0	5.0	5.0
Arc	41	47	5.83	5.83	5.83
Arc	41	48	7.28	7.28	7.28
Arc	41	49	7.62	7.62	7.62
Arc	41	90	33.97	33.97	33.97
Arc	41	91	37.54	37.54	37.54
Arc	41	92	61.91	61.91	61.91
Arc	41	93	60.9	60.9	60.9
Arc	41	50	9.0	9.0	9.0
Arc	41	94	58.31	58.31	58.31
Arc	41	51	10.2	10.2	10.2
Arc	41	95	55.07	55.07	55.07
Arc	41	52	10.44	10.44	10.44
Arc	41	96	54.12	54.12	54.12
Arc	41	53	28.46	28.46	28.46
Arc	41	97	58.6	58.6	58.6
Arc	41	54	23.09	23.09	23.09
Arc	41	98	48.76	48.76	48.76
Arc	41	55	18.38	18.38	18.38
Arc	41	99	52.0	52.0	52.0
Arc	41	56	27.46	27.46	27.46
Arc	41	57	17.72	17.72	17.72
Arc	41	58	27.17	27.17	27.17
Arc	41	59	17.26	17.26	17.26
Arc	41	60	27.0	27.0	27.0
Arc	41	61	15.13	15.13	15.13
Arc	41	62	15.3	15.3	15.3
Arc	41	63	17.0	17.0	17.0
Arc	41	64	13.15	13.15	13.15
Arc	41	65	15.26	15.26	15.26
Arc	41	66	12.37	12.37	12.37
Arc	41	67	14.42	14.42	14.42
Arc	41	68	10.2	10.2	10.2
Arc	41	69	10.44	10.44	10.44
Arc	41	70	60.03	60.03	60.03
Arc	41	71	60.07	60.07	60.07
Arc	41	72	18.11	18.11	18.11
Arc	41	73	57.04	57.04	57.04
Arc	41	74	18.25	18.25	18.25
Arc	41	75	34.48	34.48	34.48
Arc	41	76	55.08	55.08	55.08
Arc	41	77	53.04	53.04	53.04
Arc	41	78	53.08	53.08	53.08
Arc	41	79	52.04	52.04	52.04
Arc	41	100	56.65	56.65	56.65
Arc	41	80	50.49	50.49	50.49
Arc	41	81	50.09	50.09	50.09
Arc	41	82	46.14	46.14	46.14
Arc	41	83	43.57	43.57	43.57
Arc	41	84	43.6	43.6	43.6
Arc	41	85	43.28	43.28	43.28
Arc	41	42	2.0	2.0	2.0
Arc	41	86	38.6	38.6	38.6
Arc	41	43	3.61	3.61	3.61
Arc	41	87	37.8	37.8	37.8
Arc	42	44	2.24	2.24	2.24
Arc	42	88	42.52	42.52	42.52
Arc	42	45	3.61	3.61	3.61
Arc	42	89	39.7	39.7	39.7
Arc	42	46	3.0	3.0	3.0
Arc	42	47	4.24	4.24	4.24
Arc	42	48	5.39	5.39	5.39
Arc	42	49	5.83	5.83	5.83
Arc	42	90	35.47	35.47	35.47
Arc	42	91	38.9	38.9	38.9
Arc	42	92	62.97	62.97	62.97
Arc	42	93	61.91	61.91	61.91
Arc	42	50	7.0	7.0	7.0
Arc	42	94	59.36	59.36	59.36
Arc	42	51	8.25	8.25	8.25
Arc	42	95	56.08	56.08	56.08
Arc	42	52	8.54	8.54	8.54
Arc	42	96	55.07	55.07	55.07
Arc	42	53	29.15	29.15	29.15
Arc	42	97	59.48	59.48	59.48
Arc	42	54	23.77	23.77	23.77
Arc	42	98	49.74	49.74	49.74
Arc	42	55	19.24	19.24	19.24
Arc	42	99	52.8	52.8	52.8
Arc	42	56	27.89	27.89	27.89
Arc	42	57	18.38	18.38	18.38
Arc	42	58	27.46	27.46	27.46
Arc	42	59	17.72	17.72	17.72
Arc	42	60	27.07	27.07	27.07
Arc	42	61	17.12	17.12	17.12
Arc	42	62	17.26	17.26	17.26
Arc	42	63	18.79	18.79	18.79
Arc	42	64	15.13	15.13	15.13
Arc	42	65	17.0	17.0	17.0
Arc	42	66	14.32	14.32	14.32
Arc	42	67	16.12	16.12	16.12
Arc	42	68	12.17	12.17	12.17
Arc	42	69	12.37	12.37	12.37
Arc	42	70	62.03	62.03	62.03
Arc	42	71	62.07	62.07	62.07
Arc	42	72	20.1	20.1	20.1
Arc	42	73	59.03	59.03	59.03
Arc	42	74	20.22	20.22	20.22
Arc	42	75	35.11	35.11	35.11
Arc	42	76	57.08	57.08	57.08
Arc	42	77	55.04	55.04	55.04
Arc	42	78	55.08	55.08	55.08
Arc	42	79	54.04	54.04	54.04
Arc	42	100	57.38	57.38	57.38
Arc	42	80	52.47	52.47	52.47
Arc	42	81	52.09	52.09	52.09
Arc	42	82	47.89	47.89	47.89
Arc	42	83	45.28	45.28	45.28
Arc	42	84	45.22	45.22	45.22
Arc	42	85	44.82	44.82	44.82
Arc	42	86	40.22	40.22	40.22
Arc	42	43	3.0	3.0	3.0
Arc	42	87	39.41	39.41	39.41
Arc	43	44	5.1	5.1	5.1
Arc	43	88	40.61	40.61	40.61
Arc	43	45	5.83	5.83	5.83
Arc	43	89	37.8	37.8	37.8
Arc	43	46	4.24	4.24	4.24
Arc	43	47	3.0	3.0	3.0
Arc	43	48	7.07	7.07	7.07
Arc	43	49	5.0	5.0	5.0
Arc	43	90	33.6	33.6	33.6
Arc	43	91	36.8	36.8	36.8
Arc	43	92	60.46	60.46	60.46
Arc	43	93	59.36	59.36	59.36
Arc	43	50	7.62	7.62	7.62
Arc	43	94	56.86	56.86	56.86
Arc	43	51	9.43	9.43	9.43
Arc	43	95	53.54	53.54	53.54
Arc	43	52	8.0	8.0	8.0
Arc	43	96	52.48	52.48	52.48
Arc	43	53	31.95	31.95	31.95
Arc	43	97	56.82	56.82	56.82
Arc	43	54	26.57	26.57	26.57
Arc	43	98	47.17	47.17	47.17
Arc	43	55	21.93	21.93	21.93
Arc	43	99	50.09	50.09	50.09
Arc	43	56	30.81	30.81	30.81
Arc	43	57	21.19	21.19	21.19
Arc	43	58	30.41	30.41	30.41
Arc	43	59	20.62	20.62	20.62
Arc	43	60	30.07	30.07	30.07
Arc	43	61	17.72	17.72	17.72
Arc	43	62	17.0	17.0	17.0
Arc	43	63	17.72	17.72	17.72
Arc	43	64	15.81	15.81	15.81
Arc	43	65	15.81	15.81	15.81
Arc	43	66	14.0	14.0	14.0
Arc	43	67	14.87	14.87	14.87
Arc	43	68	13.0	13.0	13.0
Arc	43	69	12.0	12.0	12.0
Arc	43	70	62.2	62.2	62.2
Arc	43	71	62.0	62.0	62.0
Arc	43	72	20.62	20.62	20.62
Arc	43	73	59.21	59.21	59.21
Arc	43	74	20.0	20.0	20.0
Arc	43	75	32.31	32.31	32.31
Arc	43	76	57.0	57.0	57.0
Arc	43	77	55.23	55.23	55.23
Arc	43	78	55.0	55.0	55.0
Arc	43	79	54.23	54.23	54.23
Arc	43	100	54.63	54.63	54.63
Arc	43	80	52.95	52.95	52.95
Arc	43	81	52.0	52.0	52.0
Arc	43	82	46.52	46.52	46.52
Arc	43	83	43.83	43.83	43.83
Arc	43	84	43.57	43.57	43.57
Arc	43	85	43.01	43.01	43.01
Arc	43	86	38.59	38.59	38.59
Arc	43	87	37.74	37.74	37.74
Arc	44	88	44.6	44.6	44.6
Arc	44	45	2.0	2.0	2.0
Arc	44	89	41.77	41.77	41.77
Arc	44	46	2.83	2.83	2.83
Arc	44	47	5.39	5.39	5.39
Arc	44	48	4.0	4.0	4.0
Arc	44	49	6.4	6.4	6.4
Arc	44	90	37.54	37.54	37.54
Arc	44	91	41.04	41.04	41.04
Arc	44	92	65.19	65.19	65.19
Arc	44	93	64.14	64.14	64.14
Arc	44	50	6.32	6.32	6.32
Arc	44	94	61.59	61.59	61.59
Arc	44	51	7.0	7.0	7.0
Arc	44	95	58.31	58.31	58.31
Arc	44	52	8.6	8.6	8.6
Arc	44	96	57.31	57.31	57.31
Arc	44	53	27.73	27.73	27.73
Arc	44	97	61.72	61.72	61.72
Arc	44	54	22.36	22.36	22.36
Arc	44	98	51.97	51.97	51.97
Arc	44	55	18.03	18.03	18.03
Arc	44	99	55.04	55.04	55.04
Arc	44	56	26.25	26.25	26.25
Arc	44	57	17.0	17.0	17.0
Arc	44	58	25.71	25.71	25.71
Arc	44	59	16.16	16.16	16.16
Arc	44	60	25.18	25.18	25.18
Arc	44	61	18.0	18.0	18.0
Arc	44	62	18.68	18.68	18.68
Arc	44	63	20.59	20.59	20.59
Arc	44	64	16.0	16.0	16.0
Arc	44	65	18.87	18.87	18.87
Arc	44	66	15.81	15.81	15.81
Arc	44	67	18.03	18.03	18.03
Arc	44	68	13.0	13.0	13.0
Arc	44	69	13.93	13.93	13.93
Arc	44	70	63.0	63.0	63.0
Arc	44	71	63.2	63.2	63.2
Arc	44	72	21.0	21.0	21.0
Arc	44	73	60.0	60.0	60.0
Arc	44	74	21.59	21.59	21.59
Arc	44	75	37.34	37.34	37.34
Arc	44	76	58.22	58.22	58.22
Arc	44	77	56.0	56.0	56.0
Arc	44	78	56.22	56.22	56.22
Arc	44	79	55.0	55.0	55.0
Arc	44	100	59.62	59.62	59.62
Arc	44	80	53.24	53.24	53.24
Arc	44	81	53.24	53.24	53.24
Arc	44	82	49.74	49.74	49.74
Arc	44	83	47.17	47.17	47.17
Arc	44	84	47.2	47.2	47.2
Arc	44	85	46.86	46.86	46.86
Arc	44	86	42.2	42.2	42.2
Arc	44	87	41.4	41.4	41.4
Arc	45	88	46.1	46.1	46.1
Arc	45	89	43.28	43.28	43.28
Arc	45	46	2.0	2.0	2.0
Arc	45	47	5.0	5.0	5.0
Arc	45	48	2.0	2.0	2.0
Arc	45	49	5.39	5.39	5.39
Arc	45	90	39.05	39.05	39.05
Arc	45	91	42.43	42.43	42.43
Arc	45	92	66.29	66.29	66.29
Arc	45	93	65.19	65.19	65.19
Arc	45	50	4.47	4.47	4.47
Arc	45	94	62.68	62.68	62.68
Arc	45	51	5.0	5.0	5.0
Arc	45	95	59.36	59.36	59.36
Arc	45	52	7.07	7.07	7.07
Arc	45	96	58.31	58.31	58.31
Arc	45	53	28.65	28.65	28.65
Arc	45	97	62.65	62.65	62.65
Arc	45	54	23.32	23.32	23.32
Arc	45	98	53.0	53.0	53.0
Arc	45	55	19.21	19.21	19.21
Arc	45	99	55.9	55.9	55.9
Arc	45	56	26.93	26.93	26.93
Arc	45	57	18.03	18.03	18.03
Arc	45	58	26.25	26.25	26.25
Arc	45	59	17.0	17.0	17.0
Arc	45	60	25.5	25.5	25.5
Arc	45	61	20.0	20.0	20.0
Arc	45	62	20.62	20.62	20.62
Arc	45	63	22.36	22.36	22.36
Arc	45	64	18.0	18.0	18.0
Arc	45	65	20.59	20.59	20.59
Arc	45	66	17.72	17.72	17.72
Arc	45	67	19.72	19.72	19.72
Arc	45	68	15.0	15.0	15.0
Arc	45	69	15.81	15.81	15.81
Arc	45	70	65.0	65.0	65.0
Arc	45	71	65.19	65.19	65.19
Arc	45	72	23.0	23.0	23.0
Arc	45	73	62.0	62.0	62.0
Arc	45	74	23.54	23.54	23.54
Arc	45	75	38.08	38.08	38.08
Arc	45	76	60.21	60.21	60.21
Arc	45	77	58.0	58.0	58.0
Arc	45	78	58.22	58.22	58.22
Arc	45	79	57.0	57.0	57.0
Arc	45	100	60.42	60.42	60.42
Arc	45	80	55.23	55.23	55.23
Arc	45	81	55.23	55.23	55.23
Arc	45	82	51.48	51.48	51.48
Arc	45	83	48.88	48.88	48.88
Arc	45	84	48.83	48.83	48.83
Arc	45	85	48.41	48.41	48.41
Arc	45	86	43.83	43.83	43.83
Arc	45	87	43.01	43.01	43.01
Arc	46	88	44.82	44.82	44.82
Arc	46	89	42.01	42.01	42.01
Arc	46	47	3.0	3.0	3.0
Arc	46	48	2.83	2.83	2.83
Arc	46	49	3.61	3.61	3.61
Arc	46	90	37.8	37.8	37.8
Arc	46	91	41.04	41.04	41.04
Arc	46	92	64.64	64.64	64.64
Arc	46	93	63.51	63.51	63.51
Arc	46	50	4.0	4.0	4.0
Arc	46	94	61.03	61.03	61.03
Arc	46	51	5.39	5.39	5.39
Arc	46	95	57.69	57.69	57.69
Arc	46	52	5.83	5.83	5.83
Arc	46	96	56.6	56.6	56.6
Arc	46	53	30.41	30.41	30.41
Arc	46	97	60.9	60.9	60.9
Arc	46	54	25.06	25.06	25.06
Arc	46	98	51.31	51.31	51.31
Arc	46	55	20.81	20.81	20.81
Arc	46	99	54.12	54.12	54.12
Arc	46	56	28.79	28.79	28.79
Arc	46	57	19.72	19.72	19.72
Arc	46	58	28.16	28.16	28.16
Arc	46	59	18.79	18.79	18.79
Arc	46	60	27.46	27.46	27.46
Arc	46	61	20.1	20.1	20.1
Arc	46	62	20.22	20.22	20.22
Arc	46	63	21.54	21.54	21.54
Arc	46	64	18.11	18.11	18.11
Arc	46	65	19.7	19.7	19.7
Arc	46	66	17.26	17.26	17.26
Arc	46	67	18.79	18.79	18.79
Arc	46	68	15.13	15.13	15.13
Arc	46	69	15.3	15.3	15.3
Arc	46	70	65.03	65.03	65.03
Arc	46	71	65.07	65.07	65.07
Arc	46	72	23.09	23.09	23.09
Arc	46	73	62.03	62.03	62.03
Arc	46	74	23.19	23.19	23.19
Arc	46	75	36.25	36.25	36.25
Arc	46	76	60.07	60.07	60.07
Arc	46	77	58.03	58.03	58.03
Arc	46	78	58.08	58.08	58.08
Arc	46	79	57.04	57.04	57.04
Arc	46	100	58.6	58.6	58.6
Arc	46	80	55.44	55.44	55.44
Arc	46	81	55.08	55.08	55.08
Arc	46	82	50.54	50.54	50.54
Arc	46	83	47.89	47.89	47.89
Arc	46	84	47.71	47.71	47.71
Arc	46	85	47.2	47.2	47.2
Arc	46	86	42.72	42.72	42.72
Arc	46	87	41.88	41.88	41.88
Arc	47	88	43.01	43.01	43.01
Arc	47	89	40.22	40.22	40.22
Arc	47	48	5.39	5.39	5.39
Arc	47	49	2.0	2.0	2.0
Arc	47	90	36.06	36.06	36.06
Arc	47	91	39.05	39.05	39.05
Arc	47	92	62.2	62.2	62.2
Arc	47	93	61.03	61.03	61.03
Arc	47	50	5.0	5.0	5.0
Arc	47	94	58.6	58.6	58.6
Arc	47	51	7.07	7.07	7.07
Arc	47	95	55.22	55.22	55.22
Arc	47	52	5.0	5.0	5.0
Arc	47	96	54.08	54.08	54.08
Arc	47	53	33.11	33.11	33.11
Arc	47	97	58.31	58.31	58.31
Arc	47	54	27.73	27.73	27.73
Arc	47	98	48.83	48.83	48.83
Arc	47	55	23.32	23.32	23.32
Arc	47	99	51.48	51.48	51.48
Arc	47	56	31.62	31.62	31.62
Arc	47	57	22.36	22.36	22.36
Arc	47	58	31.05	31.05	31.05
Arc	47	59	21.54	21.54	21.54
Arc	47	60	30.41	30.41	30.41
Arc	47	61	20.62	20.62	20.62
Arc	47	62	20.0	20.0	20.0
Arc	47	63	20.62	20.62	20.62
Arc	47	64	18.68	18.68	18.68
Arc	47	65	18.68	18.68	18.68
Arc	47	66	17.0	17.0	17.0
Arc	47	67	17.72	17.72	17.72
Arc	47	68	15.81	15.81	15.81
Arc	47	69	15.0	15.0	15.0
Arc	47	70	65.19	65.19	65.19
Arc	47	71	65.0	65.0	65.0
Arc	47	72	23.54	23.54	23.54
Arc	47	73	62.2	62.2	62.2
Arc	47	74	23.0	23.0	23.0
Arc	47	75	33.54	33.54	33.54
Arc	47	76	60.0	60.0	60.0
Arc	47	77	58.22	58.22	58.22
Arc	47	78	58.0	58.0	58.0
Arc	47	79	57.22	57.22	57.22
Arc	47	100	55.9	55.9	55.9
Arc	47	80	55.9	55.9	55.9
Arc	47	81	55.0	55.0	55.0
Arc	47	82	49.24	49.24	49.24
Arc	47	83	46.52	46.52	46.52
Arc	47	84	46.14	46.14	46.14
Arc	47	85	45.49	45.49	45.49
Arc	47	86	41.18	41.18	41.18
Arc	47	87	40.31	40.31	40.31
Arc	48	88	47.63	47.63	47.63
Arc	48	89	44.82	44.82	44.82
Arc	48	49	5.0	5.0	5.0
Arc	48	90	40.61	40.61	40.61
Arc	48	91	43.86	43.86	43.86
Arc	48	92	67.42	67.42	67.42
Arc	48	93	66.29	66.29	66.29
Arc	48	50	2.83	2.83	2.83
Arc	48	94	63.82	63.82	63.82
Arc	48	51	3.0	3.0	3.0
Arc	48	95	60.46	60.46	60.46
Arc	48	52	5.83	5.83	5.83
Arc	48	96	59.36	59.36	59.36
Arc	48	53	29.68	29.68	29.68
Arc	48	97	63.63	63.63	63.63
Arc	48	54	24.41	24.41	24.41
Arc	48	98	54.08	54.08	54.08
Arc	48	55	20.52	20.52	20.52
Arc	48	99	56.82	56.82	56.82
Arc	48	56	27.73	27.73	27.73
Arc	48	57	19.21	19.21	19.21
Arc	48	58	26.93	26.93	26.93
Arc	48	59	18.03	18.03	18.03
Arc	48	60	25.96	25.96	25.96
Arc	48	61	22.0	22.0	22.0
Arc	48	62	22.56	22.56	22.56
Arc	48	63	24.17	24.17	24.17
Arc	48	64	20.0	20.0	20.0
Arc	48	65	22.36	22.36	22.36
Arc	48	66	19.65	19.65	19.65
Arc	48	67	21.47	21.47	21.47
Arc	48	68	17.0	17.0	17.0
Arc	48	69	17.72	17.72	17.72
Arc	48	70	67.0	67.0	67.0
Arc	48	71	67.19	67.19	67.19
Arc	48	72	25.0	25.0	25.0
Arc	48	73	64.0	64.0	64.0
Arc	48	74	25.5	25.5	25.5
Arc	48	75	38.91	38.91	38.91
Arc	48	76	62.2	62.2	62.2
Arc	48	77	60.0	60.0	60.0
Arc	48	78	60.21	60.21	60.21
Arc	48	79	59.0	59.0	59.0
Arc	48	100	61.27	61.27	61.27
Arc	48	80	57.22	57.22	57.22
Arc	48	81	57.22	57.22	57.22
Arc	48	82	53.24	53.24	53.24
Arc	48	83	50.61	50.61	50.61
Arc	48	84	50.48	50.48	50.48
Arc	48	85	50.0	50.0	50.0
Arc	48	86	45.49	45.49	45.49
Arc	48	87	44.65	44.65	44.65
Arc	49	88	44.65	44.65	44.65
Arc	49	89	41.88	41.88	41.88
Arc	49	90	37.74	37.74	37.74
Arc	49	91	40.61	40.61	40.61
Arc	49	92	63.41	63.41	63.41
Arc	49	93	62.2	62.2	62.2
Arc	49	50	3.61	3.61	3.61
Arc	49	94	59.82	59.82	59.82
Arc	49	51	5.83	5.83	5.83
Arc	49	95	56.4	56.4	56.4
Arc	49	52	3.0	3.0	3.0
Arc	49	96	55.22	55.22	55.22
Arc	49	53	34.0	34.0	34.0
Arc	49	97	59.36	59.36	59.36
Arc	49	54	28.65	28.65	28.65
Arc	49	98	50.0	50.0	50.0
Arc	49	55	24.41	24.41	24.41
Arc	49	99	52.48	52.48	52.48
Arc	49	56	32.31	32.31	32.31
Arc	49	57	23.32	23.32	23.32
Arc	49	58	31.62	31.62	31.62
Arc	49	59	22.36	22.36	22.36
Arc	49	60	30.81	30.81	30.81
Arc	49	61	22.56	22.56	22.56
Arc	49	62	22.0	22.0	22.0
Arc	49	63	22.56	22.56	22.56
Arc	49	64	20.62	20.62	20.62
Arc	49	65	20.62	20.62	20.62
Arc	49	66	19.0	19.0	19.0
Arc	49	67	19.65	19.65	19.65
Arc	49	68	17.72	17.72	17.72
Arc	49	69	17.0	17.0	17.0
Arc	49	70	67.19	67.19	67.19
Arc	49	71	67.0	67.0	67.0
Arc	49	72	25.5	25.5	25.5
Arc	49	73	64.2	64.2	64.2
Arc	49	74	25.0	25.0	25.0
Arc	49	75	34.48	34.48	34.48
Arc	49	76	62.0	62.0	62.0
Arc	49	77	60.21	60.21	60.21
Arc	49	78	60.0	60.0	60.0
Arc	49	79	59.21	59.21	59.21
Arc	49	100	56.82	56.82	56.82
Arc	49	80	57.87	57.87	57.87
Arc	49	81	57.0	57.0	57.0
Arc	49	82	51.08	51.08	51.08
Arc	49	83	48.33	48.33	48.33
Arc	49	84	47.89	47.89	47.89
Arc	49	85	47.17	47.17	47.17
Arc	49	86	42.94	42.94	42.94
Arc	49	87	42.06	42.06	42.06
Arc	50	88	48.01	48.01	48.01
Arc	50	89	45.22	45.22	45.22
Arc	50	90	41.05	41.05	41.05
Arc	50	91	44.05	44.05	44.05
Arc	50	92	67.01	67.01	67.01
Arc	50	93	65.8	65.8	65.8
Arc	50	94	63.41	63.41	63.41
Arc	50	51	2.24	2.24	2.24
Arc	50	95	60.0	60.0	60.0
Arc	50	52	3.16	3.16	3.16
Arc	50	96	58.82	58.82	58.82
Arc	50	53	32.45	32.45	32.45
Arc	50	97	62.97	62.97	62.97
Arc	50	54	27.2	27.2	27.2
Arc	50	98	53.6	53.6	53.6
Arc	50	55	23.35	23.35	23.35
Arc	50	99	56.08	56.08	56.08
Arc	50	56	30.41	30.41	30.41
Arc	50	57	22.02	22.02	22.02
Arc	50	58	29.55	29.55	29.55
Arc	50	59	20.81	20.81	20.81
Arc	50	60	28.46	28.46	28.46
Arc	50	61	24.08	24.08	24.08
Arc	50	62	24.19	24.19	24.19
Arc	50	63	25.3	25.3	25.3
Arc	50	64	22.09	22.09	22.09
Arc	50	65	23.41	23.41	23.41
Arc	50	66	21.21	21.21	21.21
Arc	50	67	22.47	22.47	22.47
Arc	50	68	19.1	19.1	19.1
Arc	50	69	19.24	19.24	19.24
Arc	50	70	69.03	69.03	69.03
Arc	50	71	69.07	69.07	69.07
Arc	50	72	27.07	27.07	27.07
Arc	50	73	66.03	66.03	66.03
Arc	50	74	27.17	27.17	27.17
Arc	50	75	38.08	38.08	38.08
Arc	50	76	64.07	64.07	64.07
Arc	50	77	62.03	62.03	62.03
Arc	50	78	62.07	62.07	62.07
Arc	50	79	61.03	61.03	61.03
Arc	50	100	60.42	60.42	60.42
Arc	50	80	59.41	59.41	59.41
Arc	50	81	59.08	59.08	59.08
Arc	50	82	54.13	54.13	54.13
Arc	50	83	51.43	51.43	51.43
Arc	50	84	51.11	51.11	51.11
Arc	50	85	50.48	50.48	50.48
Arc	50	86	46.14	46.14	46.14
Arc	50	87	45.28	45.28	45.28
Arc	51	88	50.0	50.0	50.0
Arc	51	89	47.2	47.2	47.2
Arc	51	90	43.01	43.01	43.01
Arc	51	91	46.1	46.1	46.1
Arc	51	92	69.2	69.2	69.2
Arc	51	93	68.01	68.01	68.01
Arc	51	94	65.6	65.6	65.6
Arc	51	95	62.2	62.2	62.2
Arc	51	52	5.0	5.0	5.0
Arc	51	96	61.03	61.03	61.03
Arc	51	53	31.4	31.4	31.4
Arc	51	97	65.19	65.19	65.19
Arc	51	54	26.25	26.25	26.25
Arc	51	98	55.8	55.8	55.8
Arc	51	55	22.67	22.67	22.67
Arc	51	99	58.31	58.31	58.31
Arc	51	56	29.15	29.15	29.15
Arc	51	57	21.21	21.21	21.21
Arc	51	58	28.18	28.18	28.18
Arc	51	59	19.85	19.85	19.85
Arc	51	60	26.93	26.93	26.93
Arc	51	61	25.0	25.0	25.0
Arc	51	62	25.5	25.5	25.5
Arc	51	63	26.93	26.93	26.93
Arc	51	64	23.0	23.0	23.0
Arc	51	65	25.08	25.08	25.08
Arc	51	66	22.56	22.56	22.56
Arc	51	67	24.17	24.17	24.17
Arc	51	68	20.0	20.0	20.0
Arc	51	69	20.62	20.62	20.62
Arc	51	70	70.0	70.0	70.0
Arc	51	71	70.18	70.18	70.18
Arc	51	72	28.0	28.0	28.0
Arc	51	73	67.0	67.0	67.0
Arc	51	74	28.44	28.44	28.44
Arc	51	75	40.31	40.31	40.31
Arc	51	76	65.19	65.19	65.19
Arc	51	77	63.0	63.0	63.0
Arc	51	78	63.2	63.2	63.2
Arc	51	79	62.0	62.0	62.0
Arc	51	100	62.65	62.65	62.65
Arc	51	80	60.21	60.21	60.21
Arc	51	81	60.21	60.21	60.21
Arc	51	82	55.9	55.9	55.9
Arc	51	83	53.24	53.24	53.24
Arc	51	84	53.0	53.0	53.0
Arc	51	85	52.43	52.43	52.43
Arc	51	86	48.02	48.02	48.02
Arc	51	87	47.17	47.17	47.17
Arc	52	66	22.0	22.0	22.0
Arc	52	88	47.17	47.17	47.17
Arc	52	67	22.56	22.56	22.56
Arc	52	89	44.42	44.42	44.42
Arc	52	68	20.62	20.62	20.62
Arc	52	69	20.0	20.0	20.0
Arc	52	90	40.31	40.31	40.31
Arc	52	91	43.01	43.01	43.01
Arc	52	70	70.18	70.18	70.18
Arc	52	92	65.3	65.3	65.3
Arc	52	71	70.0	70.0	70.0
Arc	52	93	64.03	64.03	64.03
Arc	52	72	28.44	28.44	28.44
Arc	52	94	61.72	61.72	61.72
Arc	52	73	67.19	67.19	67.19
Arc	52	95	58.26	58.26	58.26
Arc	52	74	28.0	28.0	28.0
Arc	52	96	57.01	57.01	57.01
Arc	52	53	35.51	35.51	35.51
Arc	52	75	36.06	36.06	36.06
Arc	52	97	61.03	61.03	61.03
Arc	52	54	30.23	30.23	30.23
Arc	52	76	65.0	65.0	65.0
Arc	52	98	51.86	51.86	51.86
Arc	52	55	26.25	26.25	26.25
Arc	52	77	63.2	63.2	63.2
Arc	52	99	54.08	54.08	54.08
Arc	52	56	33.54	33.54	33.54
Arc	52	78	63.0	63.0	63.0
Arc	52	57	25.0	25.0	25.0
Arc	52	79	62.2	62.2	62.2
Arc	52	58	32.7	32.7	32.7
Arc	52	59	23.85	23.85	23.85
Arc	52	100	58.31	58.31	58.31
Arc	52	80	60.83	60.83	60.83
Arc	52	81	60.0	60.0	60.0
Arc	52	60	31.62	31.62	31.62
Arc	52	82	53.85	53.85	53.85
Arc	52	61	25.5	25.5	25.5
Arc	52	83	51.08	51.08	51.08
Arc	52	62	25.0	25.0	25.0
Arc	52	84	50.54	50.54	50.54
Arc	52	63	25.5	25.5	25.5
Arc	52	85	49.74	49.74	49.74
Arc	52	64	23.54	23.54	23.54
Arc	52	86	45.62	45.62	45.62
Arc	52	65	23.54	23.54	23.54
Arc	52	87	44.72	44.72	44.72
Arc	53	66	30.15	30.15	30.15
Arc	53	88	58.87	58.87	58.87
Arc	53	67	35.13	35.13	35.13
Arc	53	89	56.3	56.3	56.3
Arc	53	68	25.02	25.02	25.02
Arc	53	69	30.02	30.02	30.02
Arc	53	90	52.5	52.5	52.5
Arc	53	91	57.28	57.28	57.28
Arc	53	70	56.8	56.8	56.8
Arc	53	92	83.24	83.24	83.24
Arc	53	71	59.17	59.17	59.17
Arc	53	93	82.71	82.71	82.71
Arc	53	72	26.57	26.57	26.57
Arc	53	94	79.81	79.81	79.81
Arc	53	73	54.12	54.12	54.12
Arc	53	95	77.13	77.13	77.13
Arc	53	74	31.32	31.32	31.32
Arc	53	96	76.69	76.69	76.69
Arc	53	75	60.01	60.01	60.01
Arc	53	97	81.58	81.58	81.58
Arc	53	54	5.39	5.39	5.39
Arc	53	76	54.92	54.92	54.92
Arc	53	98	71.39	71.39	71.39
Arc	53	55	10.2	10.2	10.2
Arc	53	77	50.61	50.61	50.61
Arc	53	99	75.8	75.8	75.8
Arc	53	56	4.0	4.0	4.0
Arc	53	78	53.25	53.25	53.25
Arc	53	57	10.77	10.77	10.77
Arc	53	79	49.74	49.74	49.74
Arc	53	58	6.0	6.0	6.0
Arc	53	59	11.66	11.66	11.66
Arc	53	100	80.75	80.75	80.75
Arc	53	80	45.62	45.62	45.62
Arc	53	81	50.8	50.8	50.8
Arc	53	60	9.0	9.0	9.0
